dataset,filename,image_path,read_error,width,height,megapixels,aspect_width_height,aspect_long_short,portrait,brightness,contrast,blur_laplacian,edge_density,entropy,saturation,dark_fraction,bright_fraction,gt_regions,vertices_mean,vertices_max,short_side_1024_median,short_side_1024_q10,small_text_lt8_ratio,small_text_lt12_ratio,polygon_area_ratio_median,polygon_area_ratio_sum,polygon_angle_abs_median
train,drp.en_ko.in_house.selectstar_001692.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001692.jpg,False,960,1280,1.2288,0.75,1.3333333333333333,True,0.6503831452014399,0.09517144666853901,1350.1438959818072,0.08759562174479167,6.29988956451416,0.03692886252808415,0.0024210611979166665,2.5431315104166668e-05,123,4.2926829268292686,8.0,19.567968750000002,10.353269042968751,0.06504065040650407,0.13008130081300814,0.0012671056098391394,0.21847121595048785,1.4879603385925293
train,drp.en_ko.in_house.selectstar_001693.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001693.jpg,False,960,1280,1.2288,0.75,1.3333333333333333,True,0.63953109442019,0.1320537074050579,2049.5115589499474,0.0693511962890625,6.690211772918701,0.04637692520041871,0.007649739583333333,8.138020833333333e-05,141,4.070921985815603,8.0,15.030119323730469,10.6080078125,0.02127659574468085,0.1773049645390071,0.0004545076036053312,0.13463699216835118,2.856597900390625
train,drp.en_ko.in_house.selectstar_001695.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001695.jpg,False,960,1280,1.2288,0.75,1.3333333333333333,True,0.4776614918428309,0.2765189436743232,2116.9732456106894,0.086151123046875,7.6934003829956055,0.19878250820184845,0.2404327392578125,0.09094746907552083,74,4.054054054054054,8.0,23.472019958496098,17.01603546142578,0.0,0.04054054054054054,0.0014515843235949433,0.15316570667149637,0.0
train,drp.en_ko.in_house.selectstar_001696.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001696.jpg,False,960,1280,1.2288,0.75,1.3333333333333333,True,0.5529980428857741,0.28426923136312565,2015.0761332629618,0.11220296223958333,7.644907474517822,0.17097602794372957,0.18682352701822916,0.19844563802083334,109,4.055045871559633,6.0,19.6719970703125,8.239998474121094,0.08256880733944955,0.1743119266055046,0.0010421429328819917,0.1734009654414789,0.0
train,drp.en_ko.in_house.selectstar_001697.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001697.jpg,False,960,1280,1.2288,0.75,1.3333333333333333,True,0.5011730318755107,0.27907257772910316,2362.6318678141624,0.1052703857421875,7.618688106536865,0.19897843903186274,0.21743265787760416,0.16617838541666666,128,4.0625,6.0,17.575999450683597,11.438262176513673,0.0546875,0.125,0.0008002201461768739,0.16975194298431007,1.5449824929237366
train,drp.en_ko.in_house.selectstar_001698.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001698.jpg,False,475,1280,0.608,0.37109375,2.694736842105263,True,0.5001288377192983,0.20141709560364698,2033.2310896986012,0.14184827302631578,7.579992294311523,0.25237285539215687,0.12451685855263157,0.01840049342105263,131,4.0,4.0,16.991989135742188,11.535997009277345,0.03816793893129771,0.12213740458015267,0.001953034142484141,0.32000510474727173,0.0
train,drp.en_ko.in_house.selectstar_001699.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001699.jpg,False,605,1280,0.7744,0.47265625,2.115702479338843,True,0.471584547429509,0.21302337454194056,1947.8743774202887,0.08885104597107438,7.545096397399902,0.11402281082887701,0.1937790547520661,0.006900503615702479,147,4.01360544217687,6.0,12.497767639160157,5.722985610961914,0.2108843537414966,0.40816326530612246,0.0009091303419516723,0.16654221179292777,3.0439815521240234
train,drp.en_ko.in_house.selectstar_001700.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001700.jpg,False,605,1280,0.7744,0.47265625,2.115702479338843,True,0.46923519536947006,0.21961705542029117,2439.6389100560887,0.11740541064049587,7.605047225952148,0.138346765617404,0.2030523631198347,0.04722204287190083,160,4.0,4.0,15.886927795410157,7.574723815917969,0.11875,0.25625,0.0010809968990613639,0.2288002649311572,4.564511060714722
train,drp.en_ko.in_house.selectstar_001701.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001701.jpg,False,1280,1280,1.6384,1.0,1.0,False,0.5497907451554841,0.1986522141062267,1784.7455317748245,0.08877944946289062,7.0789899826049805,0.21678046432195924,0.09200668334960938,0.0,46,4.0,4.0,43.36001739501953,34.1360366821289,0.0,0.0,0.003387531902483687,0.2374144877555126,0.07452592998743057
train,drp.en_ko.in_house.selectstar_001702.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001702.jpg,False,605,1280,0.7744,0.47265625,2.115702479338843,True,0.6062943417294604,0.1604286517385299,2884.901351964927,0.09565470041322315,6.874288558959961,0.11864735886606709,0.03856211260330578,4.035382231404959e-05,110,4.218181818181818,12.0,14.577742767333984,12.033766021728516,0.045454545454545456,0.09090909090909091,0.001223888889951261,0.1942282765474653,1.5882653594017029
train,drp.en_ko.in_house.selectstar_001703.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001703.jpg,False,576,1280,0.73728,0.45,2.2222222222222223,True,0.6459351356031544,0.17215251555995195,2153.4065841530582,0.13140285326086956,6.746001720428467,0.2781532062553282,0.027522078804347826,3.3967391304347826e-05,170,4.011764705882353,6.0,15.054551696777345,8.99200668334961,0.07058823529411765,0.19411764705882353,0.0010977686756474567,0.3189598593675953,2.771746277809143
train,drp.en_ko.in_house.selectstar_001704.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001704.jpg,False,576,1280,0.73728,0.45,2.2222222222222223,True,0.5777606830775788,0.2135981975544904,2225.7357267657385,0.14411514945652174,7.385244369506836,0.23011518941815856,0.08462975543478261,0.00016134510869565216,150,4.0,4.0,18.273867034912108,13.623243713378907,0.0,0.06,0.0016232770131294513,0.3935517590955797,3.1364747285842896
train,drp.en_ko.in_house.selectstar_001705.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001705.jpg,False,960,1280,1.2288,0.75,1.3333333333333333,True,0.5470877254710478,0.2530946679864567,1397.470835587941,0.0600738525390625,7.676087856292725,0.3082317476958231,0.1370697021484375,0.1124267578125,54,4.0,4.0,22.499974060058594,11.85439407348633,0.037037037037037035,0.1111111111111111,0.0018718642644489593,0.12063663984696671,0.0
train,drp.en_ko.in_house.selectstar_001706.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001706.jpg,False,960,1280,1.2288,0.75,1.3333333333333333,True,0.5079481735728146,0.2314112211560242,809.1667020096339,0.054753621419270836,7.5295820236206055,0.315075643701491,0.169036865234375,0.066619873046875,58,4.0,4.0,16.947998046875,9.431980895996094,0.017241379310344827,0.3103448275862069,0.0012397814056475907,0.14319769878573232,0.9037132263183594
train,drp.en_ko.in_house.selectstar_001708.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001708.jpg,False,605,1280,0.7744,0.47265625,2.115702479338843,True,0.5232566515759196,0.23913237882918315,7255.894748558706,0.17661253873966942,7.532145023345947,0.11028661658361692,0.18818601497933884,0.001654506714876033,109,4.0,4.0,20.816085815429688,13.6335986328125,0.03669724770642202,0.09174311926605505,0.00197475047915436,0.27611207073443605,0.0
train,drp.en_ko.in_house.selectstar_001709.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001709.jpg,False,605,1280,0.7744,0.47265625,2.115702479338843,True,0.551756578147788,0.2030765385349013,4775.224701631152,0.1732551007231405,7.127340316772461,0.08611955112623561,0.10786576704545454,0.0,116,4.0,4.0,16.579991149902344,9.903826141357424,0.07758620689655173,0.1206896551724138,0.0017450612992847296,0.24067186647738814,0.0
train,drp.en_ko.in_house.selectstar_001710.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001710.jpg,False,720,1280,0.9216,0.5625,1.7777777777777777,True,0.5788267846200981,0.25005086060802056,2749.449919612135,0.12418619791666667,6.921003818511963,0.10977926815257352,0.2284613715277778,5.425347222222222e-05,105,4.057142857142857,6.0,22.744361877441406,12.488003845214845,0.0,0.08571428571428572,0.001945971136358114,0.28316114589315433,1.9192092418670654
train,drp.en_ko.in_house.selectstar_001711.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001711.jpg,False,960,1280,1.2288,0.75,1.3333333333333333,True,0.44066160114762054,0.28862660398507484,972.6348938925397,0.044942220052083336,7.211094379425049,0.15344591327742035,0.3902740478515625,0.1123809814453125,189,4.042328042328043,6.0,11.664775848388672,7.434016113281251,0.12698412698412698,0.544973544973545,0.000410543028349745,0.10050347664288287,1.099824070930481
train,drp.en_ko.in_house.selectstar_001712.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001712.jpg,False,1280,1280,1.6384,1.0,1.0,False,0.4682161817363664,0.14672507453799896,1521.4802187700843,0.06711578369140625,6.822868347167969,0.4158633363013174,0.02414703369140625,0.0,114,4.0,4.0,17.0159912109375,6.802402343750001,0.14035087719298245,0.3684210526315789,0.0005553207938373817,0.10107429689862585,0.0
train,drp.en_ko.in_house.selectstar_001713.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001713.jpg,False,1280,1280,1.6384,1.0,1.0,False,0.45113208247166053,0.1545508086468632,1545.7586994919548,0.07210540771484375,6.832803726196289,0.43775013942344515,0.047359466552734375,0.0,121,4.0,4.0,15.679977416992188,7.840039062500001,0.10743801652892562,0.39669421487603307,0.00044286588454269806,0.10491538541034288,2.3305273056030273
train,drp.en_ko.in_house.selectstar_001714.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001714.jpg,False,960,1280,1.2288,0.75,1.3333333333333333,True,0.6276217990451388,0.10991515215373089,2001.9990785200305,0.06325276692708333,6.110348224639893,0.04971662533828636,0.019846598307291668,0.0,135,4.0,4.0,15.647998046875001,6.473603515625,0.15555555555555556,0.2740740740740741,0.0006555993358294169,0.12237428675645486,0.0
train,drp.en_ko.in_house.selectstar_001715.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001715.jpg,False,960,1280,1.2288,0.75,1.3333333333333333,True,0.572944651086346,0.15158869658499427,2337.087487453569,0.08485921223958333,7.051146507263184,0.14625878427542893,0.054646809895833336,0.0,83,4.0,4.0,24.447994995117188,19.676767578125002,0.0,0.03614457831325301,0.0013628842664760062,0.17879338738805853,0.0
train,drp.en_ko.in_house.selectstar_001716.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001716.jpg,False,960,1280,1.2288,0.75,1.3333333333333333,True,0.6003380470026553,0.13293246383597276,1084.1752875403552,0.051549275716145836,7.069537162780762,0.05146017635569853,0.0063323974609375,0.027364095052083332,124,4.274193548387097,10.0,14.632224273681642,8.0719873046875,0.08870967741935484,0.2661290322580645,0.0008243674549460896,0.15812822981273109,1.371759057044983
train,drp.en_ko.in_house.selectstar_001717.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001717.jpg,False,960,1280,1.2288,0.75,1.3333333333333333,True,0.5826563417521957,0.2765096924975517,2618.948734484587,0.106658935546875,7.05807638168335,0.29943664151858657,0.24318949381510416,0.014124552408854166,99,4.02020202020202,6.0,21.690362548828126,19.712011718750002,0.020202020202020204,0.04040404040404041,0.0019946472531955804,0.2347070560113773,0.0
train,drp.en_ko.in_house.selectstar_001719.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001719.jpg,False,993,1280,1.27104,0.77578125,1.2890231621349446,True,0.5687365720847534,0.283439025089553,2366.108357128043,0.104519245906801,7.082157135009766,0.3031206012001778,0.26855222764483627,0.010065727329974811,94,4.085106382978723,8.0,23.4800048828125,20.27919921875,0.0,0.02127659574468085,0.0014219804067699374,0.23103424699757774,0.0
train,drp.en_ko.in_house.selectstar_001720.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001720.jpg,False,960,1280,1.2288,0.75,1.3333333333333333,True,0.6598045199525122,0.08586887144872331,1398.0951327677403,0.0439453125,5.799931526184082,0.017748644461039624,0.011220296223958334,0.0,119,4.0,4.0,13.495996093750001,5.704003143310548,0.2857142857142857,0.42016806722689076,0.0005109873363077592,0.08405212400639264,0.34898319840431213
train,drp.en_ko.in_house.selectstar_001721.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001721.jpg,False,960,1280,1.2288,0.75,1.3333333333333333,True,0.5795729693244486,0.17883413857713729,4554.77966459631,0.11396280924479167,7.375812530517578,0.16190498701108047,0.034495035807291664,0.0004170735677083333,111,4.036036036036036,6.0,24.143994140625,16.8,0.04504504504504504,0.09009009009009009,0.0015223547087013381,0.23190932339473186,4.262994289398193
train,drp.en_ko.in_house.selectstar_001722.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001722.jpg,False,960,1280,1.2288,0.75,1.3333333333333333,True,0.6742053860932393,0.10385336332347773,1329.4066941738129,0.046864827473958336,5.881813049316406,0.01865964403339461,0.019434611002604168,0.0,110,4.0,4.0,15.232649230957033,13.506121368408204,0.01818181818181818,0.03636363636363636,0.0007074733119607875,0.09708896971800943,0.5227452516555786
train,drp.en_ko.in_house.selectstar_001723.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001723.jpg,False,741,1280,0.94848,0.57890625,1.727395411605938,True,0.6238717520369634,0.17013361919723896,4023.984603087513,0.11386850717905406,6.525003910064697,0.176833939868177,0.06745539484797297,9.237753378378379e-05,97,4.030927835051546,7.0,23.71199951171875,20.180794067382813,0.010309278350515464,0.020618556701030927,0.0021261992480776457,0.27523800093219825,1.7492953538894653
train,drp.en_ko.in_house.selectstar_001724.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001724.jpg,False,960,1280,1.2288,0.75,1.3333333333333333,True,0.5514551100388072,0.1635425091548505,2293.084754903697,0.12040201822916667,7.149763584136963,0.258633363013174,0.0467071533203125,0.0019276936848958333,88,4.0,4.0,20.67200927734375,15.416831054687501,0.0,0.045454545454545456,0.0011901053774560448,0.15356375042724796,0.0
train,drp.en_ko.in_house.selectstar_001725.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001725.jpg,False,960,1280,1.2288,0.75,1.3333333333333333,True,0.5098225911458333,0.2522967910949516,3950.186307329037,0.1094970703125,7.423513412475586,0.19190879273258785,0.2088470458984375,0.0012868245442708333,101,4.0,4.0,25.70400390625,17.295996093750002,0.0,0.04950495049504951,0.0018397598896020403,0.2359069262846195,0.0
train,drp.en_ko.in_house.selectstar_001727.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001727.jpg,False,960,1280,1.2288,0.75,1.3333333333333333,True,0.479321408739277,0.21241471350376281,2160.63261190388,0.0722198486328125,6.925571441650391,0.02054766486672794,0.07375590006510417,0.0010833740234375,131,4.030534351145038,6.0,15.360006713867188,6.066770172119141,0.16030534351145037,0.2366412213740458,0.00062523338405299,0.1227318243818388,1.8231277465820312
train,drp.en_ko.in_house.selectstar_001728.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001728.jpg,False,960,1280,1.2288,0.75,1.3333333333333333,True,0.5882692623761744,0.17369794576849304,1976.2169204322981,0.10209147135416667,7.358739852905273,0.16876059139476102,0.030125935872395832,0.058420817057291664,126,4.111111111111111,8.0,17.340798950195314,9.604943847656251,0.047619047619047616,0.1746031746031746,0.0009793294794682576,0.19500881666323525,1.42498779296875
train,drp.en_ko.in_house.selectstar_001729.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001729.jpg,False,960,1280,1.2288,0.75,1.3333333333333333,True,0.5897726021560968,0.21062915576536984,3474.4919887478977,0.09618123372395833,7.243413925170898,0.3975362939772263,0.019144694010416668,0.029383341471354168,95,4.294736842105263,8.0,21.579978942871094,15.967589721679689,0.010526315789473684,0.05263157894736842,0.0012734108916818818,0.15691608247647132,5.04815673828125
train,drp.en_ko.in_house.selectstar_001730.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001730.jpg,False,960,1280,1.2288,0.75,1.3333333333333333,True,0.508074951171875,0.20220232518819295,1320.9390263718863,0.053232828776041664,7.061680316925049,0.25615001005284926,0.1571044921875,0.0,114,4.0,4.0,15.355999755859376,11.139994049072266,0.06140350877192982,0.11403508771929824,0.0007003476022782707,0.11758354454121768,0.0
train,drp.en_ko.in_house.selectstar_001731.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001731.jpg,False,960,1280,1.2288,0.75,1.3333333333333333,True,0.4062509574142157,0.2191621182181782,1333.0941619895555,0.057591756184895836,7.15980339050293,0.2993020649828942,0.2791544596354167,0.0,115,4.0,4.0,17.343991088867188,6.312011260986329,0.21739130434782608,0.2956521739130435,0.0008405581138928634,0.1355211635693835,0.0
train,drp.en_ko.in_house.selectstar_001732.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001732.jpg,False,960,1280,1.2288,0.75,1.3333333333333333,True,0.508511412377451,0.21362045196170135,1086.8038889554377,0.051294962565104164,7.0561723709106445,0.253517081067453,0.1802978515625,0.0,103,4.0,4.0,16.0159912109375,7.202993774414064,0.13592233009708737,0.23300970873786409,0.0009298995381095665,0.12906595595065287,0.0
train,drp.en_ko.in_house.selectstar_001733.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001733.jpg,False,960,1280,1.2288,0.75,1.3333333333333333,True,0.5532873016556884,0.2506549013913243,2285.9131412402626,0.06520589192708333,7.780410289764404,0.3832684086818321,0.13515218098958334,0.06513468424479167,113,4.017699115044247,6.0,14.24000244140625,6.2639697265625,0.23893805309734514,0.3893805309734513,0.000619000576198232,0.09841710290026828,0.6798477172851562
train,drp.en_ko.in_house.selectstar_001734.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001734.jpg,False,960,1280,1.2288,0.75,1.3333333333333333,True,0.6004996704899408,0.1438426543389407,2096.65120746185,0.06996663411458333,7.080033302307129,0.22216792885774103,0.019805908203125,0.004704793294270833,148,4.0,4.0,14.4,4.841924057006836,0.3716216216216216,0.43243243243243246,0.0005892006003856902,0.1232252108819582,0.5677299499511719
train,drp.en_ko.in_house.selectstar_001735.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001735.jpg,False,960,1280,1.2288,0.75,1.3333333333333333,True,0.5451312694674224,0.31977720476613053,2257.6698243696396,0.12416585286458333,7.554379940032959,0.22606115403518176,0.2807820638020833,0.23635355631510416,118,4.0,4.0,22.922855377197266,11.168008728027345,0.00847457627118644,0.17796610169491525,0.0012796430954631433,0.22252373726801425,0.0
train,drp.en_ko.in_house.selectstar_001736.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001736.jpg,False,720,1280,0.9216,0.5625,1.7777777777777777,True,0.5838471190342456,0.25457565734823684,3487.064917683555,0.0996975368923611,7.491786956787109,0.210359673925994,0.16963704427083334,0.08258056640625,111,4.0,4.0,21.46401062011719,9.5679931640625,0.04504504504504504,0.23423423423423423,0.0015000962973701665,0.21717280639764516,3.8792502880096436
train,drp.en_ko.in_house.selectstar_001737.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001737.jpg,False,540,1280,0.6912,0.421875,2.3703703703703702,True,0.7056013695987654,0.15293565111762944,3679.4460019659773,0.13075086805555555,6.076230049133301,0.14605857389251997,0.006863064236111111,0.00019892939814814814,100,4.0,4.0,18.0800048828125,14.235211944580081,0.07,0.1,0.0020011991304825106,0.257018982325868,0.0
train,drp.en_ko.in_house.selectstar_001738.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001738.jpg,False,960,1280,1.2288,0.75,1.3333333333333333,True,0.5703513351141237,0.2666289342089198,1523.6327920679214,0.07658894856770833,7.045024394989014,0.2815862518510008,0.15355936686197916,0.016596476236979168,54,4.074074074074074,6.0,31.16904754638672,27.14222900390625,0.0,0.0,0.0030365055718524067,0.18585652961173194,0.0
train,drp.en_ko.in_house.selectstar_001739.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001739.jpg,False,960,1280,1.2288,0.75,1.3333333333333333,True,0.579865958020578,0.19884797101753018,2837.5226784286137,0.13481648763020834,7.603704452514648,0.21188914978426265,0.059967041015625,0.052556355794270836,135,4.0,4.0,15.871997070312501,6.344003601074219,0.2,0.3037037037037037,0.0007910157243410746,0.1329445022835595,0.0
train,drp.en_ko.in_house.selectstar_001742.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001742.jpg,False,960,1280,1.2288,0.75,1.3333333333333333,True,0.5945424397786458,0.19463690887083945,1439.3994127230253,0.1481170654296875,7.544759750366211,0.20503370496961804,0.050750732421875,0.053741455078125,154,4.0,4.0,11.848021697998048,4.857686576843262,0.21428571428571427,0.538961038961039,0.0004630054672505442,0.08981198137914134,0.0
train,drp.en_ko.in_house.selectstar_001743.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001743.jpg,False,960,1280,1.2288,0.75,1.3333333333333333,True,0.5903294581992954,0.1949156833673098,1462.7988904862561,0.16578165690104166,7.5856852531433105,0.1669775470409518,0.0552520751953125,0.04254150390625,148,4.013513513513513,6.0,10.656004333496094,5.193602981567383,0.20945945945945946,0.8986486486486487,0.00044351986719410284,0.0770706518382904,0.21937942504882812
train,drp.en_ko.in_house.selectstar_001744.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001744.jpg,False,960,1280,1.2288,0.75,1.3333333333333333,True,0.4963280970754187,0.0965944616681207,432.33654515434887,0.024907430013020832,6.167078971862793,0.17198103362438724,0.015446980794270834,0.00020345052083333334,112,4.0,4.0,21.1397705078125,16.141974792480468,0.0,0.017857142857142856,0.001280516660960605,0.20905255780321985,2.991790533065796
train,drp.en_ko.in_house.selectstar_001745.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001745.jpg,False,960,1280,1.2288,0.75,1.3333333333333333,True,0.5791353512433619,0.1793765052502239,2377.085215180699,0.17403666178385416,7.501262187957764,0.21046830719592524,0.044036865234375,0.023122151692708332,144,4.0,4.0,13.279936981201171,4.988480720520021,0.16666666666666666,0.4444444444444444,0.0004569973673721961,0.09287550578058773,0.359954372048378
train,drp.en_ko.in_house.selectstar_001746.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001746.jpg,False,960,1280,1.2288,0.75,1.3333333333333333,True,0.48894942539190156,0.11080575114554816,918.6207057451829,0.074188232421875,6.328993797302246,0.19901803209890725,0.030202229817708332,0.000518798828125,153,4.026143790849673,6.0,17.69599609375,9.89759735107422,0.032679738562091505,0.19607843137254902,0.0008160001504620596,0.18193687327185218,2.6220457553863525
train,drp.en_ko.in_house.selectstar_001747.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001747.jpg,False,960,1280,1.2288,0.75,1.3333333333333333,True,0.49898633769914214,0.09935443841058478,946.0247093612688,0.08351643880208333,6.280559539794922,0.17238580043019813,0.007756551106770833,0.0030161539713541665,152,4.0,4.0,19.419094848632813,10.160009765625,0.07894736842105263,0.23026315789473684,0.000904898011719221,0.1941146916164007,3.7615585327148438
train,drp.en_ko.in_house.selectstar_001748.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001748.jpg,False,794,1280,1.01632,0.6203125,1.6120906801007557,True,0.7365097807991121,0.13560819823834278,2007.8039862968974,0.10093602594339622,6.556920051574707,0.04918818500277469,0.0028314170597484277,0.03600383254716981,109,4.0,4.0,21.96796875,15.790393066406251,0.045871559633027525,0.06422018348623854,0.0018691409460543972,0.27160083606244806,3.7055962085723877
train,drp.en_ko.in_house.selectstar_001749.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001749.jpg,False,720,1280,0.9216,0.5625,1.7777777777777777,True,0.5051200118719362,0.2559343941798324,2717.1113682381897,0.12340630425347222,7.176324844360352,0.11343230868736384,0.2197265625,0.012030707465277778,106,4.0,4.0,21.806381225585938,17.4419677734375,0.0,0.04716981132075472,0.0018359897474414942,0.2650992463844989,1.319000244140625
train,drp.en_ko.in_house.selectstar_001750.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001750.jpg,False,720,1280,0.9216,0.5625,1.7777777777777777,True,0.5277864476953976,0.273463017448759,2721.0434223092907,0.12831624348958334,6.335018157958984,0.07041802832244008,0.3007609049479167,0.0,104,4.0,4.0,21.49599304199219,16.360001220703126,0.019230769230769232,0.07692307692307693,0.001989093044009375,0.27224315157090206,0.5034751892089844
train,drp.en_ko.in_house.selectstar_001751.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001751.jpg,False,960,1280,1.2288,0.75,1.3333333333333333,True,0.619136177013123,0.2029047604088904,4405.728775914732,0.14275105794270834,7.298404693603516,0.09011765025020424,0.044637044270833336,0.037785847981770836,109,4.18348623853211,8.0,26.718585205078128,13.3087939453125,0.01834862385321101,0.045871559633027525,0.0017502084899842884,0.28242154721596824,4.7628021240234375
train,drp.en_ko.in_house.selectstar_001752.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001752.jpg,False,960,1280,1.2288,0.75,1.3333333333333333,True,0.5465496586818321,0.15480840377925706,2006.9649943096774,0.062220255533854164,7.095565319061279,0.26034432205499386,0.040079752604166664,0.0078277587890625,141,4.0,4.0,13.680029296875,6.0,0.12056737588652482,0.24822695035460993,0.0006832200084924503,0.12156804232178056,0.0
train,drp.en_ko.in_house.selectstar_001753.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001753.jpg,False,960,1280,1.2288,0.75,1.3333333333333333,True,0.5876884709775837,0.12606168785039382,1863.0669899520517,0.0543212890625,6.7163405418396,0.25074997446895425,0.0126190185546875,0.006368001302083333,136,4.147058823529412,8.0,13.447265625,7.939645767211914,0.11029411764705882,0.22794117647058823,0.0008027602847315999,0.1282588379628507,0.0
train,drp.en_ko.in_house.selectstar_001755.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001755.jpg,False,472,1280,0.60416,0.36875,2.711864406779661,True,0.482970508805374,0.11302644986163417,2129.997986249816,0.10695684523809523,6.609376430511475,0.1927349990922295,0.025173611111111112,0.0,152,4.0,4.0,12.736748123168947,5.658398437500001,0.3092105263157895,0.4868421052631579,0.00104134930192678,0.26671740306816344,1.4576460123062134
train,drp.en_ko.in_house.selectstar_001757.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001757.jpg,False,960,1280,1.2288,0.75,1.3333333333333333,True,0.674369921715431,0.16083593887531897,4792.536431877537,0.10486348470052083,6.640141010284424,0.08038433797998365,0.049733479817708336,0.00189208984375,88,4.0,4.0,26.316015625,19.343992004394533,0.03409090909090909,0.045454545454545456,0.0023077466923147466,0.2511228991723026,1.70613032579422
train,drp.en_ko.in_house.selectstar_001759.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001759.jpg,False,960,1280,1.2288,0.75,1.3333333333333333,True,0.6711323457605699,0.09228192503336761,1249.8696548603475,0.053944905598958336,6.401067733764648,0.08421969943576389,0.0018564860026041667,0.0003255208333333333,110,4.0,4.0,13.94935760498047,11.641154556274413,0.07272727272727272,0.13636363636363635,0.000790420854985238,0.10399268773849152,0.0
train,drp.en_ko.in_house.selectstar_001760.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001760.jpg,False,960,1280,1.2288,0.75,1.3333333333333333,True,0.6637737199371936,0.11422839536510072,1350.077924741406,0.051081339518229164,6.6082763671875,0.08727592518127042,0.004084269205729167,0.0007731119791666666,107,4.0,4.0,15.3679931640625,12.932802734375002,0.07476635514018691,0.09345794392523364,0.0009360574904034517,0.11892339509283034,0.0
train,drp.en_ko.in_house.selectstar_001761.jpg,data/datasets/images/train/drp.en_ko.in_house.selectstar_001761.jpg,False,960,1280,1.2288,0.75,1.3333333333333333,True,0.6687649595971201,0.11622304540043814,3202.2782808740667,0.081573486328125,6.606827259063721,0.10095687567018995,0.0135345458984375,0.0005900065104166666,92,4.0,4.0,20.944935607910157,18.208787689208986,0.0,0.03260869565217391,0.0015613348983115807,0.19100055908442906,0.5407752990722656
